chunk_id,source_file,chunk_index,char_count,preview
chunk_00407,11_안전보건관리체계_구축_가이드북.txt,48,1499,"관리 역량을 확인 할 수 있다. 반면, 수시 도급사업은 저장탱크, 펌프, 배관 등의 개선공사를 위해 ○○물류센 터에서 필요한 상황에 따라 한시적으로 계약을 맺어 각 업체의 사정을 파악하 기가 현실적으로 쉽지 않다. "
chunk_00408,11_안전보건관리체계_구축_가이드북.txt,49,1499,휴게시간 등을 관리한다. 휴식 및 식사 등으로 작업이 중단되었다가 재개할 때도 작업 전에 시행한 안전점검은 그대로 다시 진행된다. 1  중량물 작업 접근 금지 2  고소작업 추락 방지 3  에너지 차단 4  적정 보
chunk_00409,11_안전보건관리체계_구축_가이드북.txt,50,1500,에는 목표가 올바르게 설정되었는지 점검하여 개선합니다. 경영방침 게시 건수(온·오프라인) 안전보건 경영방침에 대한 근로자 인지율 안전보건 예산·인력 증감률 근로자의 위험요인·아차사고 신고 건수 산업안전보건위원회 개최
chunk_00410,11_안전보건관리체계_구축_가이드북.txt,51,1500,및 시행령 입법예고안 제5조제2항> 113 ===== PAGE 115 ===== 114 주요사업   석유수지 제조 설립연도   1957년 대  표  자   장희구 근로자 수   154명 소  재  지   울산시 남구
chunk_00411,11_안전보건관리체계_구축_가이드북.txt,52,1499,"전문업체 용역 전사 Cross 꼼꼼한 자체감사로 8개 사업장의 안전관리 체크 자체감사는 작업절차서 이행부터 위험성평가 등 안전보건관리체계 전반에 걸 친 지침사항을 중심으로 진행한다. 서류 분석, 현장확인 등을 통해 "
chunk_00412,11_안전보건관리체계_구축_가이드북.txt,53,1499,"에 적합한 안전보호구를 착용하고 작업한다. 물류 상하차 작업 시 작업지휘자 입회하에 작업한다. 세이프티 골든 룰(Safety Golden Rules) ===== PAGE 120 ===== 119 “법규 때문에, 평가"
chunk_00413,11_안전보건관리체계_구축_가이드북.txt,54,1500,"교통수단을 운영 하거나 인체에 해로운 원료나 제조물을 취급하면서 안전·보건 조치의무를 위반 하여 인명피해를 발생하게 한 사업주, 경영책임자, 공무원 및 법인의 처벌 등을 규정함으로써 중대재해를 예방하고 시민과 종사자"
chunk_00414,11_안전보건관리체계_구축_가이드북.txt,55,1500,산을 확보 입법예고한 시행령에 담긴 내용 125 ===== PAGE 127 ===== 사업주 또는 경영책임자 등이 제3자에게 도급·용역·위탁 등을 한 경우(실질적 지배· 운영·관리 시) 제3자의 종사자의 안전·보건 
chunk_00415,11_안전보건관리체계_구축_가이드북.txt,56,1499,"스 신축공사 현장에서 외벽 마감작업이 진행되었다. 외벽 미장작업을 맡은 A는 강관비계 작업발판 3단에서 발판 상부구간 작업을 완료한 후, 발판 하부구간 작업을 위해 2단으로 이동하던 중 높이 약 5.7m아래의 바닥으"
chunk_00416,11_안전보건관리체계_구축_가이드북.txt,57,1499,등 개인보호구 미사용 ➍ 작업지휘자 부재 재해예방 대책 ➊ 안전한 달비계 사용 ➋ 기본 안전수칙에 대한 정기적인 교육 실시 ➌ 작업 전 안전미팅 활동(TBM) 실시 ➍ 작업 전 관리감독자가 기본 안전수칙 준수 여부 
chunk_00417,11_안전보건관리체계_구축_가이드북.txt,58,1499,"확보가 답이다 2021년 4월, 북구의 한 샘물제조 사업장에서 일하던 D가 물류운반을 하는 사내 도로를 걷던 중 뒤에서 오던 지게차에 부딪혀 넘어지면서 바퀴에 깔려 사망했다. 지게차는 전조등, 후미등, 헤드가드, 백"
chunk_00418,11_안전보건관리체계_구축_가이드북.txt,59,1500,설치된 훅 해지장치 해제 ➋ 중량물 낙하 위험이 있는 곳에 작업자 배치 ➌ 작업계획서 미작성 ➍ 관리감독자 작업 전 안전점검 미실시 재해예방 대책 ➊ 크레인 등 위험기계 인증제품 사용 및 정기검사 실시 ➋ 설치된 방
chunk_00419,11_안전보건관리체계_구축_가이드북.txt,60,1500,", 2시간 후 탱크로리가 폭발했다. 과산화수소와 수산화나트륨 및 수습과정에서 사용한 황산과 금속성 이물질이 화학작용을 일으킨 것이다. 소방관 140여 명 전체가 출동했지만, 충격은 건물을 관통해 반대편 벽면도 무너 "
chunk_00420,11_안전보건관리체계_구축_가이드북.txt,61,1499,"무색의 기체로 존재하며, 상온·상압에서 자극이 강한 냄새가 나며 눈이나 호흡기, 피부에 닿으면 심한 상처를 유발하는 독성물질 이다. 특히, 액체 암모니아가 누설되면 기체로 변해 고농도의 가스가 되어 흡입 시 사망 할"
chunk_00421,11_안전보건관리체계_구축_가이드북.txt,62,1500,"금속을 부식시켜 수소가스를 발생시킬 수 있고, 고온에서 분해되어 독성가스를 생성할 수 있다. 황산(H2SO4)의 위험성은? 여기서 잠깐 ===== PAGE 148 ===== 147 산업안전전문가 진단 사고 원인 및 "
chunk_00422,11_안전보건관리체계_구축_가이드북.txt,63,353,수립 및 훈련 ===== PAGE 151 ===== 150 memo ===== PAGE 152 ===== 151 ===== PAGE 153 ===== 발    행    일    2021년 8월 기           
chunk_00423,12_안전보건관리체계_자율점검표.txt,1,1500,===== PAGE 1 ===== 중대재해처벌법 대비 안전보건관리체계 구축 자율점검표 「중대재해 처벌 등에 관한 법률」 2022년도 1월 27일부터 50인 이상 사업장에 전면 적용되고 2024년 부터는 5인 이상 사
chunk_00424,12_안전보건관리체계_자율점검표.txt,2,1500,리체계 구축·이행은 안전관리자·보건관리자만의 업무가 아닌 최고책임자와 관리자의 기본적인 업무임을 명확히 한다. 12 안전보건관리규정 등 내부규정에 안전보건과 관련한 업무절차를 정하고 있다. 13 구성원들이 안전보건활
chunk_00425,12_안전보건관리체계_자율점검표.txt,3,1500,"한다. 3 산업재해 및 아차사고를 조사하여 위험요인을 파악한다. 4 동종업체의 산업재해를 조사 및 참고하여 위험요인을 파악한다. 5 파악한 위험요인을 유형별로 정리한다. 6 보유하고 있는 위험기계·기구·설비, 유해·"
chunk_00426,12_안전보건관리체계_자율점검표.txt,4,1499,"로 교육한다. 자가진단 항목 네 아니요 비고 1 위험요인별로 어떤 재해가 발생할 수 있는지를 검토하여 중대재해로 이어질 수 있는 재해요인을 파악한다. 2 발생 가능한 사고의 유형 및 형태, 사고 발생 시 초래될 결과"
chunk_00427,12_안전보건관리체계_자율점검표.txt,5,1499,"10 도급·용역·위탁 업무 시 유해·위험한 작업의 경우 안전작업허가제를 통해 관리하고, 점검반을 구성하여 수시로 안전보건 점검을 실시한다. 11 도급·용역·위탁받은 자가 실시하는 위험성평가, 안전보건교육 등 안전보건"
chunk_00428,12_안전보건관리체계_자율점검표.txt,6,355,가 참고자료 •산업재해 예방을 위한 안전보건관리체계 가이드북(고용노동부 홈페이지→정책자료→정책자료실) 추가 참고자료 •산업재해 예방을 위한 안전보건관리체계 가이드북(고용노동부 홈페이지→정책자료→정책자료실) •위험성평
chunk_00429,13_2023_새로운_위험성평가_안내서.txt,1,1500,===== PAGE 1 ===== 새로운 위험성평가 안내서 2023 2023. 5. 발간등록번호 11-1492000-000993-01 ===== PAGE 2 ===== ◈  이 지침 안내서는 사업장이 스스로 위험성평
chunk_00430,13_2023_새로운_위험성평가_안내서.txt,2,1500,"다시 해야 했습니다. 2019년 작업환경실태조사에 따르면, 위험성평가를 한 번이라도 해본 사업장은 전체 사업장의 35.5%에 불과했습니다. 발간사 ===== PAGE 4 ===== 현장에서  제기되었던  위험성평가의"
chunk_00431,13_2023_새로운_위험성평가_안내서.txt,3,1500,성평가의 핵심 포인트 ……………………… 23 PART Ⅱ 위험성평가의 실시 … 27 01. 위험성평가의 실시 주체 ………………………… 28 02. 위험성평가의 대상 ……………………………… 32 03. 근로자의 참여 
chunk_00432,13_2023_새로운_위험성평가_안내서.txt,4,1500,週) 일(日) 2 ②+③을 갈음하는 새로운 평가 평가 이행확인 및 점검 공유 사전준비 유해·위험요인 파악 위험성 결정 위험성 감소대책 수립 및 실시 공유·기록 ▪ 실시규정 작성 ▪ 담당자·참여자 선정 ▪ 사고사례 수
chunk_00433,13_2023_새로운_위험성평가_안내서.txt,5,1499,및 주요내용 ===== PAGE 9 ===== 업체명 (현장명) ㅇㅇ건설 △△신축공사 위험성평가 실시규정<예시> (최초-상시용) 담당자 (공사담당자) 검토자 (안전관리자) 근로자대표 (작업반장 등) 승인자 (현장소장
chunk_00434,13_2023_새로운_위험성평가_안내서.txt,6,1499,"하청 합동 안전점검회의에서 이행상황을 점검하고 보완 * ‘상’등급 : 작업종료 시까지 매일 확인,  ‘중’등급 : 주 1회 이상 확인 ⑤ 평가결과 공유·교육 ① [TBM]일일 작업 전 안전점검회의 시 위험성평가 결과"
chunk_00435,13_2023_새로운_위험성평가_안내서.txt,7,1497,"파악한 유해 · 위험요인별로 위험성 수준을 결정하고, 「산업안전 보건법」 등에서 정한 것 이상으로 위험성 감소대책 및 이행계획을 마련한다. 주(週) 매주 □요일 • 현장소장 • 평가담당자 • 공사담당자 • 협력업체소"
chunk_00436,13_2023_새로운_위험성평가_안내서.txt,8,1500,위험성 결정 ⑤위험방지대책 ⑥개선조치 담당자 (조치예정일) ➉이행확인 (조치한 경우 √)위험도 등급   상상  등등급급  ::  대대책책  우우선선  순순위위  ::  공공법법변변경경→→작작업업변변경경→→안안전전시시
chunk_00437,13_2023_새로운_위험성평가_안내서.txt,9,1500,..)) 8층 철근 조립 시 개선 지연 사항 2건에 대한 이행 완료 확인 (4.11.) 예예정정일일자자 실실시시일일자자 1.현장소장 2.근로자대표 3.공사과장 4.안전관리자 5.협력업체소장 77일일 88일일 99일일
chunk_00438,13_2023_새로운_위험성평가_안내서.txt,10,1499,험성평가의 인정) ▶ 제23조(위험성평가 지원사업) ▶ 제24조(위험성평가 교육지원) ▶ 제25조(위험성평가 컨설팅지원) 제3장 위험성평가 인정 ▶ 제26조(지원 신청 등) ▶ 제27조(인정사업장 등에 대한 혜택) 
chunk_00439,13_2023_새로운_위험성평가_안내서.txt,11,1499,"얼마나 중대한지(강도), 얼마나 자주 일어 나는지(빈도), 산업재해나 아차사고 사례가 있는지, 근로자의 의견은 어떤지 등을 종합적으로 고려해 보아야 합니다. *  [위험성평가(Risk assessment)_EU OS"
chunk_00440,13_2023_새로운_위험성평가_안내서.txt,12,1500,"의 근로자를 참여시켜야 한다. ③  사업주는 제1항에 따른 평가의 결과와 조치사항을 고용노동부령으로 정하는 바에 따라 기록하여 보존하여야 한다. ④  제1항에 따른 평가의 방법, 절차 및 시기, 그 밖에 필요한 사항"
chunk_00441,13_2023_새로운_위험성평가_안내서.txt,13,1499,위험성평가는 사업주뿐만 아니라 근로자가 참여해야만 현장에서 실제 실행이 가능한 제도입니다. 규제 중심의 산업안전보건정책하에서는 근로자 참여가 없더라도 사업주는 법이 정한 최소한의 요건만을 지키면 문제가 없었습니다. 
chunk_00442,13_2023_새로운_위험성평가_안내서.txt,14,1499,", 안전한 작업환경을 유지하는 조직문화를 구축할 수 있음 ▶ (다양한 도구와 방법론) 다양한 분야에 사용될뿐만 아니라, 위험성분석, 평가를 위한 다양한 도구와 방법론을 활용하여 실시할 수 있음 ▶ (교육과 훈"
chunk_00443,13_2023_새로운_위험성평가_안내서.txt,15,1500,"는 질병을 일으킬 잠재적 가능성이 있는 물질, 설비, 자재 등 어떤 것의 고유한 특징이나 속성(the in - trinsic property or ability of something(e.g. work materia"
chunk_00444,13_2023_새로운_위험성평가_안내서.txt,16,1499,"고정 되어 있는 한편, “위험성”은 개선 조치를 실시하면 줄어들 수 있다는 차이점이 있습니다. *  [예시] 220v의 전기는 감전이라는 고정된 위험을 내재하고 있지만, 전선 피복, 접지, 누전차단기 등과 같은 조치"
chunk_00445,13_2023_새로운_위험성평가_안내서.txt,17,1500,"“절대 영역의 안전”이 없으니, 모든 사업장에서 위험성을 “수용 가능한 위험성”까지 낮출 수만 있다면 가장 이상적일 것입니다. 하지만 사업장에는 기계·설비 등에는 유해·위험요인이 내재되어 있고, 위험성을 감소시킬 수"
chunk_00446,13_2023_새로운_위험성평가_안내서.txt,18,1499,필요한 경우 위험성평가를 다시 실시합니다. 03 위험성평가의 도입 배경 해외 선진국1 ===== PAGE 28 ===== 13Ⅰ- 03. 위험성평가의 도입 배경 ● (활성화) 영국에서도 중 · 소규모 사업장의 산업안
chunk_00447,13_2023_새로운_위험성평가_안내서.txt,19,1499,"업현장이 노후화되고, 숙련된 기술자가 부족한 반면, 고에너지를 활용하는 경우는 늘어나면서 사업장의 자발적 안전활동을 위해 위험성 평가의 실시를 의무화하였습니다. -  기본적인 법적 기준 내에서 사업주가 자율적으로 위"
chunk_00448,13_2023_새로운_위험성평가_안내서.txt,20,1500,"위생법 작업장 안전보건관리 (위험성평가) 시행령 도입 시기 1992년 1996년 2008년 2006년 주요 내용 사업주는 근로자 및 관련자의 안전보건상의 위험을 적절하고 충분히 평가해야 하고, 개선 시 예방원칙에 따"
chunk_00449,13_2023_새로운_위험성평가_안내서.txt,21,1499,"구체적 실시방법을 규정한 ｢사업장 위험성평가에 관한 지침이 제정되었습니다. 그리고 '13.6월, ｢산업안전보건법｢에 별도의 법조항을 신설하며 본격적인 위험성 평가 제도가 도입됩니다. 그간의 규정은 사업주의 포괄적 의"
chunk_00450,13_2023_새로운_위험성평가_안내서.txt,22,1500,"고 이를 평가하여 관리ㆍ개선하는 등 필요한 조치를 하여야 한다. 제 27조(기술상의 지침 및 작업환경의 표준) ① 노동부장관은 제5조제1항 후단, 제23조, 제24조 및 제26조에 따라 사업주가 하여야 할 조치"
chunk_00451,13_2023_새로운_위험성평가_안내서.txt,23,1499,"한다. ③ 사업주는 제1항에 따른 평가의 결과와 조치사항을 고용노동부령으로 정하는 바에 따라 기록하여 보존하여야 한다. ④ 제1항에 따른 평가의 방법, 절차 및 시기, 그 밖에 필요한 사항은 고용노동부장관이 정하여 "
chunk_00452,13_2023_새로운_위험성평가_안내서.txt,24,1500," 매주 안전· 보건관리자 논의 후 매 작업일마다  TBM 실시하는 경우 수시· 정기평가 면제 ▣  근로자 참여 제한 -  유해 · 위험요인 파악, 감소대책 수립,  감소대책 이행시에만 참여 ▣  위험성평가"
chunk_00453,13_2023_새로운_위험성평가_안내서.txt,25,1500,려운 위험성평가를 쉽게 재정의합니다. 기존   ‘위험성평가’의 정의에 재해가 일어날 가능성(빈도)과 중대성(강도)을 추정· 결정하는 과정을 포함하여 이해하기 어려웠습니다. 개선   부상·질병의 가능성과 중대성을 계량
chunk_00454,13_2023_새로운_위험성평가_안내서.txt,26,1499,"든 근로자가 알아야 합니다. 기존   위험성평가 결과 모두 제거되지 않고 남은 위험이 있는 경우에만 근로자에게 알리도록 되어 있었습니다. 개선   위험성평가 결과의 전반을 근로자와 공유하고, 무엇보다 중요한 유해·위"
chunk_00455,13_2023_새로운_위험성평가_안내서.txt,27,1500,"할지, 그 대책을 어떻게 실행할 것인지에 집중하는 것이 중요합니다. 평가 절차와 관련된 사항에 대해 긴 시간 논의만 하다가 유해 · 위험요인을 찾아내고 위험성을 감소시켜 산업재해를 예방하는 위험성평가의 목적을 잃는 "
chunk_00456,13_2023_새로운_위험성평가_안내서.txt,28,1500,지는 작업이기 때문에 일반적으로 도급 사업주는 작업 및 시설에 대한 상세한 정보를 알고 있고 그것을 변경하거나 개선할 수 있는 권한이 있습니다. 그러므로 도급사업주도 위험성평가를 하여 필요한 부분을 개선하여야 하는 
chunk_00457,13_2023_새로운_위험성평가_안내서.txt,29,1500,5조 도급인의 안전 및 보건에 관한 정보제공 등 제66조 도급인의 관계수급인에 대한 시정조치 제3절 건설업 등의 산업재해 예방 제67조 기계·기구 등에 대한 건설공사도급인의 안전조치 ◈ 제8장 근로자 보건관리 제1절
chunk_00458,13_2023_새로운_위험성평가_안내서.txt,30,1498,것이 합리적으로 예견 가능한 모든 유해·위험요인”이 됩니다. ● 이 때 “업무 중”이란 매일 같은 장소에서 반복하는 작업 외에도 임시·수시로 하는 작업을 포함합니다. 오히려 비정형·임시·수시 작업의 경우 근로자들이 
chunk_00459,13_2023_새로운_위험성평가_안내서.txt,31,1499,"벨트에 옷자락이 끼이는 사고, 바닥이 미끄러워 넘어질 뻔한 사고, 높은 곳의 적재물이 떨어질 뻔한 사고 등을 예로 들 수 있습니다. * [아차사고 사례] ① A형 사다리에서 내려오다 발이 미끄러져 넘어질 뻔한 사고 "
chunk_00460,13_2023_새로운_위험성평가_안내서.txt,32,1500,"는 별개로, 해당 유해·위험요인에 대한 위험성평가를 다시 실시함으로써 위험성평가에 오류가 없었는지 살펴봅니다. ● 또한, 나머지 전체 유해·위험요인에 대해서 위험성평가가 제대로 되어 있는지 점검 하기 위한 위험성 재"
chunk_00461,13_2023_새로운_위험성평가_안내서.txt,33,1500,"지 낮은지 판단하는 기준을 마련할 때는 반드시 근로자가 참여하여야 합니다. ● 또한, 사업장에서 허용 가능한 위험성의 수준이 어떤 수준인지를 결정할 때에도 위험에 직접 노출되는 근로자들의 참여가 필수적입니다. 고시 "
chunk_00462,13_2023_새로운_위험성평가_안내서.txt,34,1499,"근로자는 위험성평가를 가장 효과적으로 수행할 수 있게 하는“사업장의 유해·위험요인을 가장 잘 아는 근로자”로 상정하고 있습니다. 근로자 참여의 범위와 방법을 일률적이고 구체적으로 규정하게 되면,정해진 참여 방법"
chunk_00463,13_2023_새로운_위험성평가_안내서.txt,35,1499,위험성평가의 수행체계 관련 규정 제 7조(위험성평가의 방법)① 사업주는 다음과 같은 방법으로 위험성평가를 실시하여야 한다. 1.  안전보건관리책임자 등 해당 사업장에서 사업의 실시를 총괄 관리하는 사람에게 위험성
chunk_00464,13_2023_새로운_위험성평가_안내서.txt,36,1500,"을 관리하고 내용과 결과를 분석합니다. TIP 안전보건관리자 선임의무가 없거나 위탁관리하는 사업장은? 안전관리자 등의 업무를 외부 전문기관에 위탁을 주거나,안전관리자 등의 선임의무가 없는 중·소규모 사업장의"
chunk_00465,13_2023_새로운_위험성평가_안내서.txt,37,1500,전 · 보건주체별 역할 제 15조(안전보건관리책임자)① 사업주는 사업장을 실질적으로 총괄하여 관리하는 사람에게 해당 사업장의 다음 각 호의 업무를 총괄하여 관리하도록 하여야 한다. 9. 그 밖에 근로자의 유해·위
chunk_00466,13_2023_새로운_위험성평가_안내서.txt,38,1499,제36조에 따른 위험성평가에 관한 보좌 및 지도·조언 제 62조(안전보건총괄책임자)① 도급인은 관계수급인 근로자가 도급인의 사업장에서 작업을 하는 경우 에는 그 사업장의 안전보건관리책임자를 도급인의 근로자와 관계
chunk_00467,13_2023_새로운_위험성평가_안내서.txt,39,1498,"③ 위험성 수준 3단계(저 ·중·고) 판단법, ④ 핵심요인 기술법 등이 있습니다. ● 기존에는 위험성평가를 할 때 위험 가능성과 중대성을 조합한 빈도 · 강도법만을 사용 하도록 하였습니다. 위험의 가능성과 중대성을 "
chunk_00468,13_2023_새로운_위험성평가_안내서.txt,40,1499,작성한다) 가. 򰨺리스트(Check List) 나. 상대위험순위 결정(Dow and Mond Indices) 다. 작업자 실수 분석(HEA) 라. 사고 예상 질문 분석(What-if) 마. 위험과 운전 분석(HAZO
chunk_00469,13_2023_새로운_위험성평가_안내서.txt,41,1500,"나타나는지”를 파악합니다. ● 평가항목을 작성할 때는 위험한 상황에 노출되는 현장 근로자의 아차사고, 위험을 느꼈던 순간 등 경험을 반영하도록 하고, 우리 사업장의 안전보건자료 등도 참고할 수 있습니다. ※ 위험성평"
chunk_00470,13_2023_새로운_위험성평가_안내서.txt,42,1500,"상 : 자동차 부품 가공공정 ◎ 평가자 : 박관리, 정감독 ===== PAGE 64 ===== 49 체크리스트법을 적용한 결과서(기록) 예시예시 ■  ①-1평가대상:  비계설치공사                    "
chunk_00471,13_2023_새로운_위험성평가_안내서.txt,43,1499,"수립 시 활용(선택적 사항) Ⅱ- 04. 위험성평가의 방법 ===== PAGE 65 ===== Ⅱ. 위험성평가의 실시 50 나. 위험성 수준 3단계 판단법 정 의 ● 위험성 수준 3단계 판단법은, 위험성 결정을 위해"
chunk_00472,13_2023_새로운_위험성평가_안내서.txt,44,1500,"고 그 중 ‘하’의 위험도만 허용 가능한 수준으로 보기로 사전에 결정하였다면, -  어떤 기계를 작동할 때의 위험성이 ‘상’으로 분류되었을 때 허용 불가능한 위험성의 수준이므로 신속히 위험성을 ‘하’로 낮추기 위한 "
chunk_00473,13_2023_새로운_위험성평가_안내서.txt,45,1500,5 ‘23. 3.15 김반장 규칙 제43조 (개구부) 제44조 (안전대의 부착설비등) 제35조 (관리감독자의 유해·위험방지 업무) 2 비계 조립 작업 중 강관 등 자재가 떨어져 이동하는 근로자에게 맞음 위험 □ □ 
chunk_00474,13_2023_새로운_위험성평가_안내서.txt,46,1500,의 잠재적 부정적 결과가 나타나는지”를 파악합니다. 어떤 유해·위험요인이 있는가? 누가 어떻게 피해를 입는가? 정비 중인 컨베이어 지게차 운전 유해 · 위험요인 파악 기록 예시 1 ===== PAGE 70 =====
chunk_00475,13_2023_새로운_위험성평가_안내서.txt,47,1500,"수 있습니다. ● 기존 시행대책의 효과를 검토하고, 추가적인 조치가 필요한지를 살펴보는 단계입니다. ● 사전준비 단계에서 결정한 허용 가능한 위험성의 수준과 비교하고 기존에 시행하고 있던 대책이 근로자를 적절히 보호"
chunk_00476,13_2023_새로운_위험성평가_안내서.txt,48,1500,"자), 정작업(근로자) ①-1) 어떤 유해·위험 요인이 있는가? ①-2)유해·위험요인 파악 (위험한 상황과 결과) ②-1) 현재 시행중인 조치는 무엇인가? ②-2) 추가적으로 필요한 조치는 무엇인가? ③누가 언제까지"
chunk_00477,13_2023_새로운_위험성평가_안내서.txt,49,1500,"예산, 사업장 여건을 고려하여 개선일정 계획과 조치 담당자 지정 ④ 관련근거 : 파악된 유해·위험요인과 관련된 법령 및 기준을 기록하여 개선대책 수립 시 활용(선택적 사항) ===== PAGE 74 ===== 59 "
chunk_00478,13_2023_새로운_위험성평가_안내서.txt,50,1500,"를 곱하여 그 크기를 구합니다. *   유해·위험요인에 대한 노출빈도, 노출시간, 피해 사건의 발생 확률 등을 고려하여 추정한 크기 ** 위험한 사건으로 인한 결과로 누구에게 얼마나 큰 피해가 있었는지를 나타내는 척"
chunk_00479,13_2023_새로운_위험성평가_안내서.txt,51,1500,위험성 개선 예정일 개선 완료일 담당자 ①관련근거 (선택사항)위험분류 위험발생 상황 및 결과 가능성 (빈도) 중대성 (강도) 위험성 원자재 보관 기계적 요인 원자재 창고 출입구에 적재물이 쌓여있어 지게차 운행 중 보
chunk_00480,13_2023_새로운_위험성평가_안내서.txt,52,1500,"험성평가의 실시 시기 관련 규정 제 15조(위험성평가의 실시 시기) ① 사업주는 사업이 성립된 날(사업 개시일을 말하며, 건설업의 경우 실착공일을 말한다)로부터 1개월이 되는 날까지 제5조의2제1항에 따라 위험성 "
chunk_00481,13_2023_새로운_위험성평가_안내서.txt,53,1500,장의 안전·보건관련 관리자 등을 포함한다)을 중심으로 제1호의 결과 등을 논의·공유하고 이행상황을 점검할 것 3.  매 작업일마다 제1호와 제2호의 실시결과에 따라 근로자가 준수하여야 할 사항 및 주의 하여야 할 사
chunk_00482,13_2023_새로운_위험성평가_안내서.txt,54,1499,"시 66 * [수시평가를 하여야 하는 경우] ① 사업장 건설물의 설치·이전·변경 또는 해체 ② 기계·기구, 설비, 원재료 등의 신규 도입 또는 변경 ③ 건설물, 기계·기구, 설비 등의 정비 또는 보수 ④ 작업방법 또"
chunk_00483,13_2023_새로운_위험성평가_안내서.txt,55,1500,"삼을	수도	있습니다. 상시평가(수시평가,	정기평가를	실시한	것으로	간주) ● 상시평가는 유해·위험요인이 자주 변동하여 일일이 수시평가를 실시하기 어려운 경우가 있어 도입한 제도로서, 상시평가를 실시하는 경우에도 최초"
chunk_00484,13_2023_새로운_위험성평가_안내서.txt,56,1500,담당 관리감독자에게 전달내용 카톡 발송 필수 ● 1차 안전점검회의 → 5월 위험성평가 결과 정리 및 공유 & 근로자 전달방안 논의 ● 2차 안전점검회의 → 5월 위험성평가 결과 조치사항 점검 ● 3차 안전점검회의 →
chunk_00485,13_2023_새로운_위험성평가_안내서.txt,57,1500,다. 아차사고는 중대재해로 이어질 수 있는 중요한 징후입니다. 아차사고 제보·제안 제도를 반드시 활용하여 유해·위험요인을 파악하여야 합니다. Ⅱ- 05. 위험성평가의 시기 ===== PAGE 85 ===== Ⅱ. 위
chunk_00486,13_2023_새로운_위험성평가_안내서.txt,58,1499,등을 통해 매주 위험성평가 결과 공유·점검회의에서 논의된 사항을 공유합니다. -  안전·보건 관련 담당자들은 작업 전 안전점검회의를 담당하는 작업반장·팀장들에게 작업일마다 안전점검회의 중점사항을 전달합니다. 여기에는
chunk_00487,13_2023_새로운_위험성평가_안내서.txt,59,835,(사업개시일·실착공일)로부터 1개월 이내에 착수하여야 합니다. 최초평가 시에는 사업장의 전체 공정·작업별 유해·위험요인을 빠짐없이 찾아내어 위험성평가를 실시합니다. ● 매월 1회 이상 작업을 수행하는 근로자들을 포함
